x,y,z1,z2,z3,z4
2.1,1.7,-129.5465,-0.0163545,0.0240011,-0.0076465
2.1,1.75,-129.5443,-0.0155532,0.0231686,-0.0076154
2.1,1.8,-129.5421,-0.014616,0.0221992,-0.0075831
2.1,1.85,-129.5401,-0.01358,0.0211294,-0.0075494
2.1,1.9,-129.5381,-0.0124792,0.0199932,-0.007514
2.1,1.95,-129.5363,-0.0113431,0.0188199,-0.0074768
2.1,2.0,-129.5346,-0.0101952,0.0176329,-0.0074377
2.1,2.05,-129.533,-0.0090541,0.0164508,-0.0073967
2.1,2.1,-129.5315,-0.0079345,0.0152884,-0.0073539
2.1,2.15,-129.5301,-0.0068476,0.014157,-0.0073094
2.1,2.2,-129.5288,-0.005801,0.0130642,-0.0072632
2.1,2.25,-129.5276,-0.0047994,0.0120149,-0.0072155
2.1,2.3,-129.5265,-0.0038454,0.0110119,-0.0071665
2.1,2.35,-129.5255,-0.0029407,0.0100571,-0.0071163
2.1,2.4,-129.5246,-0.0020864,0.0091516,-0.0070652
2.1,2.45,-129.5238,-0.0012826,0.0082959,-0.0070133
2.1,2.5,-129.5231,-0.0005285,0.0074895,-0.006961
2.1,2.55,-129.5224,0.0001773,0.0067309,-0.0069082
2.1,2.6,-129.5218,0.0008373,0.0060181,-0.0068554
2.1,2.65,-129.5213,0.0014535,0.005349,-0.0068026
2.1,2.7,-129.5208,0.0020279,0.004722,-0.00675
2.1,2.75,-129.5204,0.0025622,0.0041357,-0.0066979
2.1,2.8,-129.52,0.0030576,0.0035886,-0.0066462
2.1,2.85,-129.5197,0.0035157,0.0030795,-0.0065952
2.1,2.9,-129.5194,0.0039382,0.0026067,-0.006545
2.1,2.95,-129.5192,0.0043272,0.0021684,-0.0064956
2.1,3.0,-129.519,0.0046847,0.0017625,-0.0064472
2.1,3.05,-129.5188,0.0050129,0.001387,-0.0063999
2.1,3.1,-129.5187,0.0053134,0.0010402,-0.0063536
2.1,3.15,-129.5187,0.0055878,0.0007207,-0.0063085
2.1,3.2,-129.5186,0.0058374,0.0004271,-0.0062645
2.1,3.25,-129.5186,0.0060638,0.0001579,-0.0062218
2.1,3.3,-129.5186,0.0062686,-8.83e-05,-0.0061802
2.1,3.35,-129.5186,0.0064533,-0.0003134,-0.0061399
2.1,3.4,-129.5186,0.0066194,-0.0005185,-0.0061008
2.1,3.45,-129.5187,0.0067679,-0.0007049,-0.006063
2.1,3.5,-129.5188,0.0069,-0.0008736,-0.0060263
2.1,3.55,-129.5188,0.0070165,-0.0010256,-0.0059909
2.1,3.6,-129.519,0.0071186,-0.0011619,-0.0059566
2.1,3.65,-129.5191,0.0072076,-0.001284,-0.0059235
2.1,3.7,-129.5192,0.0072847,-0.0013931,-0.0058916
2.1,3.75,-129.5193,0.0073511,-0.0014902,-0.0058608
2.1,3.8,-129.5195,0.0074076,-0.0015764,-0.0058311
2.1,3.85,-129.5196,0.007455,-0.0016525,-0.0058024
2.1,3.9,-129.5198,0.0074939,-0.001719,-0.0057748
2.1,3.95,-129.52,0.0075248,-0.0017766,-0.0057482
2.1,4.0,-129.5201,0.0075484,-0.0018258,-0.0057226
2.15,0.65,-129.5093,0.2292896,-0.221028,-0.0082616
2.15,0.7,-129.5273,0.1717181,-0.1633237,-0.0083943
2.15,0.75,-129.5406,0.1286151,-0.1201232,-0.0084918
2.15,0.8,-129.5504,0.0959228,-0.0873797,-0.0085431
2.15,0.85,-129.5574,0.0708069,-0.0622686,-0.0085382
2.15,0.9,-129.5623,0.0512535,-0.0427815,-0.0084719
2.15,0.95,-129.5656,0.0358219,-0.0274731,-0.0083487
2.15,1.0,-129.5676,0.0235033,-0.0153171,-0.0081861
2.15,1.05,-129.5686,0.0136096,-0.0056003,-0.0080092
2.15,1.1,-129.5687,0.0056706,0.0021697,-0.0078403
2.15,1.15,-129.5682,-0.0006604,0.0083525,-0.0076921
2.15,1.2,-129.5672,-0.0056573,0.0132258,-0.0075685
2.15,1.25,-129.5657,-0.0095462,0.0170145,-0.0074683
2.15,1.3,-129.564,-0.0125151,0.019903,-0.0073879
2.15,1.35,-129.562,-0.014717,0.0220404,-0.0073234
2.15,1.4,-129.5598,-0.0162794,0.0235504,-0.0072709
2.15,1.45,-129.5576,-0.017305,0.0245325,-0.0072275
2.15,1.5,-129.5552,-0.0178769,0.0250672,-0.0071902
2.15,1.55,-129.5528,-0.0180664,0.0252236,-0.0071572
2.15,1.6,-129.5505,-0.0179333,0.02506,-0.0071267
2.15,1.65,-129.5481,-0.0175292,0.0246267,-0.0070974
2.15,1.7,-129.5458,-0.0169025,0.0239712,-0.0070686
2.15,1.75,-129.5436,-0.0160986,0.023138,-0.0070394
2.15,1.8,-129.5414,-0.015158,0.0221674,-0.0070094
2.15,1.85,-129.5394,-0.014118,0.0210963,-0.0069782
2.15,1.9,-129.5375,-0.0130126,0.0199584,-0.0069457
2.15,1.95,-129.5356,-0.0118716,0.0187834,-0.0069117
2.15,2.0,-129.5339,-0.0107185,0.0175947,-0.0068761
2.15,2.05,-129.5323,-0.0095719,0.0164109,-0.0068389
2.15,2.1,-129.5308,-0.0084466,0.0152468,-0.0068002
2.15,2.15,-129.5294,-0.0073538,0.0141138,-0.0067599
2.15,2.2,-129.5281,-0.0063014,0.0130196,-0.0067181
2.15,2.25,-129.527,-0.0052938,0.0119689,-0.0066751
2.15,2.3,-129.5259,-0.0043338,0.0109648,-0.0066309
2.15,2.35,-129.5249,-0.0034232,0.0100089,-0.0065857
2.15,2.4,-129.524,-0.002563,0.0091026,-0.0065396
2.15,2.45,-129.5232,-0.0017535,0.0082464,-0.0064929
2.15,2.5,-129.5224,-0.0009938,0.0074396,-0.0064457
2.15,2.55,-129.5218,-0.0002824,0.0066808,-0.0063983
2.15,2.6,-129.5212,0.0003828,0.0059679,-0.0063507
2.15,2.65,-129.5206,0.0010042,0.005299,-0.0063032
2.15,2.7,-129.5202,0.0015836,0.0046723,-0.006256
2.15,2.75,-129.5197,0.0021226,0.0040864,-0.0062091
2.15,2.8,-129.5194,0.0026227,0.0035399,-0.0061626
2.15,2.85,-129.5191,0.0030853,0.0030315,-0.0061168
2.15,2.9,-129.5188,0.0035122,0.0025595,-0.0060717
2.15,2.95,-129.5186,0.0039053,0.0021221,-0.0060274
2.15,3.0,-129.5184,0.0042669,0.0017171,-0.005984
2.15,3.05,-129.5183,0.0045989,0.0013426,-0.0059416
2.15,3.1,-129.5182,0.0049032,0.0009969,-0.0059001
2.15,3.15,-129.5181,0.0051811,0.0006785,-0.0058597
2.15,3.2,-129.518,0.0054342,0.000386,-0.0058203
2.15,3.25,-129.518,0.0056639,0.000118,-0.005782
2.15,3.3,-129.518,0.0058719,-0.0001271,-0.0057448
2.15,3.35,-129.518,0.0060597,-0.000351,-0.0057087
2.15,3.4,-129.5181,0.0062286,-0.0005549,-0.0056737
2.15,3.45,-129.5181,0.00638,-0.0007402,-0.0056398
2.15,3.5,-129.5182,0.0065148,-0.0009078,-0.005607
2.15,3.55,-129.5183,0.0066338,-0.0010586,-0.0055752
2.15,3.6,-129.5184,0.0067384,-0.0011938,-0.0055445
2.15,3.65,-129.5185,0.0068298,-0.0013148,-0.0055149
2.15,3.7,-129.5187,0.0069092,-0.0014228,-0.0054864
2.15,3.75,-129.5188,0.0069777,-0.0015189,-0.0054588
2.15,3.8,-129.5189,0.0070363,-0.0016041,-0.0054322
2.15,3.85,-129.5191,0.0070857,-0.0016791,-0.0054065
2.15,3.9,-129.5193,0.0071265,-0.0017447,-0.0053818
2.15,3.95,-129.5194,0.0071593,-0.0018013,-0.005358
2.15,4.0,-129.5196,0.0071847,-0.0018496,-0.005335
2.2,0.65,-129.5086,0.2283159,-0.2208618,-0.0074541
2.2,0.7,-129.5266,0.1708128,-0.1631863,-0.0076265
2.2,0.75,-129.5399,0.1277912,-0.1200262,-0.007765
2.2,0.8,-129.5496,0.0951923,-0.0873345,-0.0078578
2.2,0.85,-129.5566,0.0701778,-0.0622852,-0.0078925
2.2,0.9,-129.5615,0.0507237,-0.042863,-0.0078606
2.2,0.95,-129.5648,0.0353728,-0.0276098,-0.007763
2.2,1.0,-129.5668,0.0231017,-0.0154858,-0.0076158
2.2,1.05,-129.5678,0.0132203,-0.0057739,-0.0074463
2.2,1.1,-129.568,0.0052698,0.0020108,-0.0072806
2.2,1.15,-129.5675,-0.0010831,0.0082172,-0.007134
2.2,1.2,-129.5665,-0.0061031,0.0131149,-0.0070117
2.2,1.25,-129.5651,-0.0100126,0.0169255,-0.0069128
2.2,1.3,-129.5633,-0.012998,0.0198317,-0.0068337
2.2,1.35,-129.5613,-0.0152127,0.0219831,-0.0067704
2.2,1.4,-129.5592,-0.0167842,0.0235035,-0.0067192
2.2,1.45,-129.5569,-0.0178161,0.0244931,-0.0066769
2.2,1.5,-129.5546,-0.0183919,0.0250331,-0.0066411
2.2,1.55,-129.5522,-0.0185833,0.0251928,-0.0066094
2.2,1.6,-129.5498,-0.0184506,0.0250312,-0.0065805
2.2,1.65,-129.5475,-0.0180456,0.0245988,-0.0065531
2.2,1.7,-129.5452,-0.017417,0.0239433,-0.0065263
2.2,1.75,-129.5429,-0.0166103,0.0231097,-0.0064993
2.2,1.8,-129.5408,-0.0156663,0.0221382,-0.0064719
2.2,1.85,-129.5388,-0.0146223,0.0210659,-0.0064435
2.2,1.9,-129.5368,-0.0135126,0.0199268,-0.0064141
2.2,1.95,-129.535,-0.0123669,0.0187503,-0.0063834
2.2,2.0,-129.5333,-0.0112087,0.0175602,-0.0063514
2.2,2.05,-129.5317,-0.0100568,0.0163749,-0.006318
2.2,2.1,-129.5302,-0.0089261,0.0152093,-0.0062832
2.2,2.15,-129.5288,-0.0078277,0.0140749,-0.0062471
2.2,2.2,-129.5275,-0.0067695,0.0129794,-0.0062098
2.2,2.25,-129.5264,-0.0057563,0.0119276,-0.0061713
2.2,2.3,-129.5253,-0.0047906,0.0109224,-0.0061317
2.2,2.35,-129.5243,-0.0038744,0.0099657,-0.0060912
2.2,2.4,-129.5234,-0.0030087,0.0090587,-0.00605
2.2,2.45,-129.5226,-0.0021937,0.0082019,-0.0060081
2.2,2.5,-129.5218,-0.0014288,0.0073948,-0.0059659
2.2,2.55,-129.5212,-0.0007123,0.0066357,-0.0059234
2.2,2.6,-129.5206,-4.2e-05,0.0059229,-0.0058808
2.2,2.65,-129.5201,0.0005841,0.0052541,-0.0058382
2.2,2.7,-129.5196,0.0011681,0.0046277,-0.0057959
2.2,2.75,-129.5192,0.0017117,0.0040422,-0.0057539
2.2,2.8,-129.5188,0.0022161,0.0034962,-0.0057123
2.2,2.85,-129.5185,0.0026829,0.0029884,-0.0056713
2.2,2.9,-129.5183,0.0031138,0.0025172,-0.005631
2.2,2.95,-129.518,0.0035107,0.0020805,-0.0055913
2.2,3.0,-129.5179,0.003876,0.0016765,-0.0055525
2.2,3.05,-129.5177,0.0042116,0.0013029,-0.0055145
2.2,3.1,-129.5176,0.0045193,0.0009581,-0.0054774
2.2,3.15,-129.5175,0.0048005,0.0006407,-0.0054413
2.2,3.2,-129.5175,0.0050567,0.0003493,-0.0054061
2.2,3.25,-129.5175,0.0052895,8.23e-05,-0.0053718
2.2,3.3,-129.5175,0.0055004,-0.0001618,-0.0053386
2.2,3.35,-129.5175,0.0056909,-0.0003846,-0.0053063
2.2,3.4,-129.5176,0.0058626,-0.0005875,-0.005275
2.2,3.45,-129.5176,0.0060165,-0.0007718,-0.0052447
2.2,3.5,-129.5177,0.0061538,-0.0009383,-0.0052154
2.2,3.55,-129.5178,0.0062752,-0.0010881,-0.005187
2.2,3.6,-129.5179,0.006382,-0.0012223,-0.0051596
2.2,3.65,-129.518,0.0064755,-0.0013423,-0.0051332
2.2,3.7,-129.5182,0.006557,-0.0014493,-0.0051076
2.2,3.75,-129.5183,0.0066275,-0.0015445,-0.005083
2.2,3.8,-129.5184,0.006688,-0.0016288,-0.0050592
2.2,3.85,-129.5186,0.0067393,-0.0017029,-0.0050363
2.2,3.9,-129.5188,0.0067819,-0.0017677,-0.0050142
2.2,3.95,-129.5189,0.0068164,-0.0018235,-0.0049928
2.2,4.0,-129.5191,0.0068433,-0.001871,-0.0049723
2.25,0.65,-129.5079,0.2272992,-0.2206588,-0.0066403
2.25,0.7,-129.5259,0.1698586,-0.16301,-0.0068486
2.25,0.75,-129.5392,0.126914,-0.1198887,-0.0070252
2.25,0.8,-129.5489,0.0944062,-0.0872489,-0.0071573
2.25,0.85,-129.5559,0.0694949,-0.062264,-0.0072308
2.25,0.9,-129.5608,0.0501473,-0.0429133,-0.007234
2.25,0.95,-129.5641,0.0348888,-0.0277253,-0.0071634
2.25,1.0,-129.5662,0.0226761,-0.0156432,-0.0070328
2.25,1.05,-129.5672,0.012814,-0.0059426,-0.0068714
2.25,1.1,-129.5673,0.0048549,0.0018541,-0.0067091
2.25,1.15,-129.5669,-0.0015189,0.0080835,-0.0065646
2.25,1.2,-129.5658,-0.0065615,0.0130056,-0.0064441
2.25,1.25,-129.5644,-0.0104909,0.0168379,-0.0063469
2.25,1.3,-129.5627,-0.0134924,0.0197621,-0.0062696
2.25,1.35,-129.5607,-0.0157192,0.0219273,-0.006208
2.25,1.4,-129.5586,-0.0172996,0.0234581,-0.0061584
2.25,1.45,-129.5563,-0.0183374,0.0244552,-0.0061178
2.25,1.5,-129.554,-0.0189169,0.0250004,-0.0060834
2.25,1.55,-129.5516,-0.0191101,0.0251637,-0.0060535
2.25,1.6,-129.5492,-0.0189778,0.0250041,-0.0060263
2.25,1.65,-129.5469,-0.018572,0.0245727,-0.0060007
2.25,1.7,-129.5446,-0.0179417,0.0239176,-0.0059759
2.25,1.75,-129.5424,-0.0171325,0.0230837,-0.0059511
2.25,1.8,-129.5402,-0.0161855,0.0221117,-0.0059261
2.25,1.85,-129.5382,-0.015138,0.0210384,-0.0059004
2.25,1.9,-129.5363,-0.0140244,0.0198982,-0.0058738
2.25,1.95,-129.5344,-0.0128743,0.0187206,-0.0058462
2.25,2.0,-129.5327,-0.0117117,0.0175292,-0.0058175
2.25,2.05,-129.5311,-0.010555,0.0163426,-0.0057876
2.25,2.1,-129.5296,-0.0094193,0.0151758,-0.0057565
2.25,2.15,-129.5282,-0.0083159,0.0140402,-0.0057242
2.25,2.2,-129.527,-0.0072526,0.0129435,-0.0056908
2.25,2.25,-129.5258,-0.0062342,0.0118906,-0.0056564
2.25,2.3,-129.5247,-0.0052634,0.0108845,-0.005621
2.25,2.35,-129.5237,-0.0043421,0.009927,-0.0055849
2.25,2.4,-129.5228,-0.0034713,0.0090194,-0.005548
2.25,2.45,-129.522,-0.0026515,0.0081621,-0.0055106
2.25,2.5,-129.5213,-0.0018818,0.0073546,-0.0054728
2.25,2.55,-129.5206,-0.0011607,0.0065955,-0.0054347
2.25,2.6,-129.5201,-0.0004859,0.0058826,-0.0053966
2.25,2.65,-129.5195,0.0001446,0.0052139,-0.0053586
2.25,2.7,-129.5191,0.0007329,0.0045878,-0.0053207
2.25,2.75,-129.5187,0.0012805,0.0040026,-0.0052832
2.25,2.8,-129.5183,0.0017888,0.0034571,-0.005246
2.25,2.85,-129.518,0.0022594,0.0029499,-0.0052093
2.25,2.9,-129.5178,0.0026939,0.0024793,-0.0051732
2.25,2.95,-129.5175,0.0030943,0.0020434,-0.0051378
2.25,3.0,-129.5174,0.0034629,0.0016401,-0.0051031
2.25,3.05,-129.5172,0.0038017,0.0012674,-0.0050692
2.25,3.1,-129.5171,0.0041125,0.0009235,-0.005036
2.25,3.15,-129.5171,0.0043967,0.000607,-0.0050037
2.25,3.2,-129.517,0.0046558,0.0003164,-0.0049723
2.25,3.25,-129.517,0.0048913,5.04e-05,-0.0049417
2.25,3.3,-129.517,0.0051048,-0.0001927,-0.004912
2.25,3.35,-129.517,0.0052979,-0.0004146,-0.0048832
2.25,3.4,-129.5171,0.005472,-0.0006166,-0.0048553
2.25,3.45,-129.5171,0.0056282,-0.0007999,-0.0048283
2.25,3.5,-129.5172,0.0057677,-0.0009656,-0.0048021
2.25,3.55,-129.5173,0.0058913,-0.0011144,-0.0047768
2.25,3.6,-129.5174,0.0060001,-0.0012478,-0.0047523
2.25,3.65,-129.5176,0.0060956,-0.0013669,-0.0047287
2.25,3.7,-129.5177,0.006179,-0.001473,-0.0047059
2.25,3.75,-129.5178,0.0062513,-0.0015674,-0.0046839
2.25,3.8,-129.518,0.0063135,-0.0016509,-0.0046626
2.25,3.85,-129.5181,0.0063664,-0.0017242,-0.0046422
2.25,3.9,-129.5183,0.0064106,-0.0017882,-0.0046224
2.25,3.95,-129.5185,0.0064467,-0.0018433,-0.0046034
2.25,4.0,-129.5187,0.0064751,-0.00189,-0.004585
2.3,0.65,-129.5073,0.2262629,-0.2204232,-0.0058397
2.3,0.7,-129.5253,0.1688786,-0.1627986,-0.00608
2.3,0.75,-129.5385,0.1260053,-0.119714,-0.0062912
2.3,0.8,-129.5482,0.0935849,-0.087125,-0.0064598
2.3,0.85,-129.5552,0.0687762,-0.0622058,-0.0065703
2.3,0.9,-129.5602,0.0495398,-0.0429318,-0.006608
2.3,0.95,-129.5635,0.0343837,-0.0278184,-0.0065652
2.3,1.0,-129.5655,0.0222409,-0.0157887,-0.0064521
2.3,1.05,-129.5665,0.0124051,-0.0061062,-0.0062988
2.3,1.1,-129.5667,0.0044398,0.0017,-0.0061399
2.3,1.15,-129.5663,-0.0019542,0.0079516,-0.0059974
2.3,1.2,-129.5653,-0.0070195,0.0128983,-0.0058788
2.3,1.25,-129.5639,-0.0109687,0.0167522,-0.0057835
2.3,1.3,-129.5621,-0.0139861,0.0196941,-0.0057079
2.3,1.35,-129.5602,-0.016225,0.021873,-0.005648
2.3,1.4,-129.558,-0.0178142,0.0234142,-0.0056
2.3,1.45,-129.5558,-0.0188581,0.0244188,-0.0055607
2.3,1.5,-129.5534,-0.0194415,0.0249692,-0.0055277
2.3,1.55,-129.551,-0.0196369,0.0251359,-0.005499
2.3,1.6,-129.5487,-0.0195054,0.0249786,-0.0054732
2.3,1.65,-129.5463,-0.0190993,0.0245484,-0.0054491
2.3,1.7,-129.544,-0.0184679,0.0238938,-0.0054258
2.3,1.75,-129.5418,-0.0176569,0.0230599,-0.0054029
2.3,1.8,-129.5397,-0.0167076,0.0220874,-0.0053798
2.3,1.85,-129.5377,-0.0156572,0.0210135,-0.0053563
2.3,1.9,-129.5357,-0.0145403,0.0198724,-0.005332
2.3,1.95,-129.5339,-0.0133868,0.0186938,-0.005307
2.3,2.0,-129.5322,-0.0122203,0.0175014,-0.0052811
2.3,2.05,-129.5306,-0.0110595,0.0163137,-0.0052542
2.3,2.1,-129.5291,-0.0099195,0.0151458,-0.0052262
2.3,2.15,-129.5277,-0.0088117,0.0140091,-0.0051973
2.3,2.2,-129.5265,-0.0077439,0.0129114,-0.0051674
2.3,2.25,-129.5253,-0.006721,0.0118576,-0.0051365
2.3,2.3,-129.5242,-0.0057457,0.0108506,-0.0051049
2.3,2.35,-129.5232,-0.0048198,0.0098924,-0.0050725
2.3,2.4,-129.5223,-0.0039446,0.0089842,-0.0050395
2.3,2.45,-129.5215,-0.0031204,0.0081265,-0.0050061
2.3,2.5,-129.5208,-0.0023464,0.0073187,-0.0049723
2.3,2.55,-129.5202,-0.0016211,0.0065594,-0.0049383
2.3,2.6,-129.5196,-0.0009423,0.0058465,-0.0049042
2.3,2.65,-129.519,-0.0003078,0.005178,-0.0048702
2.3,2.7,-129.5186,0.0002842,0.0045521,-0.0048363
2.3,2.75,-129.5182,0.0008355,0.0039673,-0.0048028
2.3,2.8,-129.5178,0.0013473,0.0034222,-0.0047695
2.3,2.85,-129.5175,0.0018213,0.0029155,-0.0047368
2.3,2.9,-129.5173,0.002259,0.0024455,-0.0047046
2.3,2.95,-129.5171,0.0026626,0.0020103,-0.0046729
2.3,3.0,-129.5169,0.0030342,0.0016077,-0.0046419
2.3,3.05,-129.5168,0.0033759,0.0012357,-0.0046117
2.3,3.1,-129.5167,0.0036895,0.0008926,-0.0045821
2.3,3.15,-129.5166,0.0039764,0.0005768,-0.0045533
2.3,3.2,-129.5166,0.0042381,0.0002871,-0.0045253
2.3,3.25,-129.5165,0.0044761,2.19e-05,-0.004498
2.3,3.3,-129.5166,0.004692,-0.0002204,-0.0044716
2.3,3.35,-129.5166,0.0048874,-0.0004414,-0.0044459
2.3,3.4,-129.5166,0.0050636,-0.0006426,-0.004421
2.3,3.45,-129.5167,0.005222,-0.0008251,-0.0043969
2.3,3.5,-129.5168,0.0053635,-0.0009899,-0.0043736
2.3,3.55,-129.5169,0.0054891,-0.001138,-0.0043511
2.3,3.6,-129.517,0.0055998,-0.0012705,-0.0043293
2.3,3.65,-129.5171,0.0056971,-0.0013888,-0.0043082
2.3,3.7,-129.5173,0.0057822,-0.0014942,-0.0042879
2.3,3.75,-129.5174,0.0058561,-0.0015878,-0.0042683
2.3,3.8,-129.5176,0.00592,-0.0016706,-0.0042494
2.3,3.85,-129.5177,0.0059744,-0.0017432,-0.0042311
2.3,3.9,-129.5179,0.0060201,-0.0018065,-0.0042135
2.3,3.95,-129.5181,0.0060575,-0.0018609,-0.0041965
2.3,4.0,-129.5182,0.0060873,-0.0019071,-0.0041802
2.35,0.65,-129.5068,0.2252493,-0.2201585,-0.0050908
2.35,0.7,-129.5247,0.1679151,-0.1625554,-0.0053596
2.35,0.75,-129.538,0.1251073,-0.1195051,-0.0056021
2.35,0.8,-129.5477,0.0927697,-0.0869653,-0.0058044
2.35,0.85,-129.5546,0.068062,-0.0621118,-0.0059501
2.35,0.9,-129.5596,0.0489401,-0.042918,-0.006022
2.35,0.95,-129.5629,0.033896,-0.0278879,-0.006008
2.35,1.0,-129.5649,0.0218353,-0.0159218,-0.0059135
2.35,1.05,-129.566,0.0120336,-0.0062648,-0.0057687
2.35,1.1,-129.5662,0.0040649,0.0015481,-0.005613
2.35,1.15,-129.5657,-0.0023491,0.0078215,-0.0054724
2.35,1.2,-129.5647,-0.007437,0.0127929,-0.0053558
2.35,1.25,-129.5633,-0.0114059,0.0166685,-0.0052625
2.35,1.3,-129.5616,-0.0144391,0.0196279,-0.0051888
2.35,1.35,-129.5597,-0.0166898,0.0218203,-0.0051305
2.35,1.4,-129.5575,-0.0182877,0.0233716,-0.0050838
2.35,1.45,-129.5553,-0.0193378,0.0243836,-0.0050458
2.35,1.5,-129.5529,-0.0199252,0.0249392,-0.0050139
2.35,1.55,-129.5506,-0.0201231,0.0251095,-0.0049864
2.35,1.6,-129.5482,-0.0199927,0.0249544,-0.0049617
2.35,1.65,-129.5458,-0.0195867,0.0245255,-0.0049388
2.35,1.7,-129.5436,-0.0189546,0.0238715,-0.0049168
2.35,1.75,-129.5413,-0.0181423,0.0230377,-0.0048954
2.35,1.8,-129.5392,-0.017191,0.022065,-0.004874
2.35,1.85,-129.5372,-0.0161383,0.0209906,-0.0048523
2.35,1.9,-129.5352,-0.0150187,0.0198489,-0.0048302
2.35,1.95,-129.5334,-0.0138621,0.0186696,-0.0048074
2.35,2.0,-129.5317,-0.0126923,0.0174762,-0.0047839
2.35,2.05,-129.5301,-0.011528,0.0162877,-0.0047597
2.35,2.1,-129.5286,-0.0103842,0.0151188,-0.0047346
2.35,2.15,-129.5273,-0.0092725,0.0139812,-0.0047086
2.35,2.2,-129.526,-0.0082007,0.0128826,-0.0046818
2.35,2.25,-129.5248,-0.0071737,0.011828,-0.0046543
2.35,2.3,-129.5238,-0.0061943,0.0108203,-0.004626
2.35,2.35,-129.5228,-0.0052644,0.0098614,-0.004597
2.35,2.4,-129.5219,-0.0043851,0.0089527,-0.0045676
2.35,2.45,-129.5211,-0.0035569,0.0080947,-0.0045377
2.35,2.5,-129.5204,-0.0027791,0.0072867,-0.0045075
2.35,2.55,-129.5197,-0.00205,0.0065272,-0.0044772
2.35,2.6,-129.5191,-0.0013675,0.0058143,-0.0044467
2.35,2.65,-129.5186,-0.0007295,0.0051459,-0.0044164
2.35,2.7,-129.5182,-0.000134,0.0045202,-0.0043862
2.35,2.75,-129.5178,0.0004205,0.0039357,-0.0043562
2.35,2.8,-129.5174,0.0009356,0.003391,-0.0043266
2.35,2.85,-129.5171,0.0014126,0.0028848,-0.0042974
2.35,2.9,-129.5169,0.0018533,0.0024153,-0.0042687
2.35,2.95,-129.5167,0.0022597,0.0019807,-0.0042405
2.35,3.0,-129.5165,0.0026341,0.0015787,-0.0042129
2.35,3.05,-129.5164,0.0029784,0.0012074,-0.0041859
2.35,3.1,-129.5163,0.0032945,0.000865,-0.0041596
2.35,3.15,-129.5162,0.0035839,0.00055,-0.0041339
2.35,3.2,-129.5162,0.0038479,0.000261,-0.004109
2.35,3.25,-129.5161,0.0040881,-3.3e-06,-0.0040847
2.35,3.3,-129.5162,0.0043062,-0.000245,-0.0040612
2.35,3.35,-129.5162,0.0045036,-0.0004653,-0.0040383
2.35,3.4,-129.5162,0.0046819,-0.0006657,-0.0040162
2.35,3.45,-129.5163,0.0048422,-0.0008474,-0.0039948
2.35,3.5,-129.5164,0.0049856,-0.0010115,-0.003974
2.35,3.55,-129.5165,0.0051129,-0.0011589,-0.003954
2.35,3.6,-129.5166,0.0052253,-0.0012907,-0.0039346
2.35,3.65,-129.5167,0.0053242,-0.0014083,-0.0039159
2.35,3.7,-129.5169,0.0054109,-0.0015131,-0.0038978
2.35,3.75,-129.517,0.0054864,-0.001606,-0.0038803
2.35,3.8,-129.5172,0.0055516,-0.0016881,-0.0038635
2.35,3.85,-129.5173,0.0056074,-0.0017602,-0.0038472
2.35,3.9,-129.5175,0.0056545,-0.0018228,-0.0038316
2.35,3.95,-129.5177,0.0056932,-0.0018766,-0.0038165
2.35,4.0,-129.5179,0.0057242,-0.0019222,-0.0038019
2.4,0.7,-129.5243,0.1669874,-0.1622842,-0.0047032
2.4,0.75,-129.5375,0.1242387,-0.1192654,-0.0049733
2.4,0.8,-129.5471,0.0919783,-0.0867722,-0.005206
2.4,0.85,-129.5541,0.0673679,-0.0619832,-0.0053846
2.4,0.9,-129.559,0.0483619,-0.0428717,-0.0054902
2.4,0.95,-129.5623,0.0334385,-0.0279325,-0.0055059
2.4,1.0,-129.5644,0.0214727,-0.0160411,-0.0054315
2.4,1.05,-129.5654,0.0117144,-0.0064182,-0.0052961
2.4,1.1,-129.5657,0.0037454,0.0013986,-0.005144
2.4,1.15,-129.5652,-0.0026878,0.0076936,-0.0050058
2.4,1.2,-129.5643,-0.0077978,0.0126896,-0.0048917
2.4,1.25,-129.5629,-0.011786,0.0165869,-0.0048009
2.4,1.3,-129.5611,-0.0148341,0.0195636,-0.0047295
2.4,1.35,-129.5592,-0.0170961,0.0217693,-0.0046731
2.4,1.4,-129.5571,-0.0187022,0.0233304,-0.0046282
2.4,1.45,-129.5548,-0.019758,0.0243497,-0.0045916
2.4,1.5,-129.5525,-0.0203493,0.0249104,-0.004561
2.4,1.55,-129.5501,-0.0205494,0.0250842,-0.0045347
2.4,1.6,-129.5477,-0.0204201,0.0249313,-0.0045112
2.4,1.65,-129.5454,-0.0200142,0.0245039,-0.0044896
2.4,1.7,-129.5431,-0.0193815,0.0238506,-0.0044691
2.4,1.75,-129.5409,-0.018568,0.0230171,-0.0044491
2.4,1.8,-129.5388,-0.017615,0.0220444,-0.0044293
2.4,1.85,-129.5367,-0.0165602,0.0209697,-0.0044094
2.4,1.9,-129.5348,-0.0154383,0.0198275,-0.0043892
2.4,1.95,-129.533,-0.014279,0.0186476,-0.0043685
2.4,2.0,-129.5313,-0.0131062,0.0174536,-0.0043473
2.4,2.05,-129.5297,-0.0119388,0.0162643,-0.0043254
2.4,2.1,-129.5282,-0.0107918,0.0150947,-0.0043028
2.4,2.15,-129.5268,-0.0096767,0.0139562,-0.0042795
2.4,2.2,-129.5256,-0.0086014,0.0128569,-0.0042554
